iter	Passed	Remaining
4785	29644	32295
4786	29654	32293
4787	29663	32290
4788	29673	32288
4789	29690	32293
4790	29706	32298
4791	29722	32303
4792	29739	32308
4793	29756	32313
4794	29772	32318
4795	29788	32323
4796	29805	32327
4797	29821	32332
4798	29838	32338
4799	29854	32342
4800	29870	32347
4801	29887	32351
4802	29903	32356
4803	29920	32361
4804	29936	32366
4805	29953	32371
4806	29970	32377
4807	29987	32382
4808	30004	32387
4809	30020	32392
4810	30036	32396
4811	30052	32401
4812	30069	32405
4813	30085	32410
4814	30101	32414
4815	30117	32418
4816	30133	32423
4817	30150	32428
4818	30167	32433
4819	30184	32438
4820	30200	32443
4821	30217	32448
4822	30233	32452
4823	30250	32457
4824	30266	32462
4825	30283	32467
4826	30299	32471
4827	30316	32476
4828	30332	32480
4829	30348	32485
4830	30365	32489
4831	30382	32495
4832	30398	32499
4833	30414	32503
4834	30430	32507
4835	30594	32670
4836	30601	32664
4837	30607	32657
4838	30612	32649
4839	30618	32642
4840	30623	32635
4841	30629	32628
4842	30634	32621
4843	30640	32614
4844	30647	32608
4845	30653	32601
4846	30659	32595
4847	30665	32588
4848	30671	32582
4849	30677	32575
4850	30683	32568
4851	30689	32561
4852	30695	32555
4853	30701	32548
4854	30707	32541
4855	30713	32534
4856	30718	32527
4857	30724	32520
4858	30730	32513
4859	30736	32506
4860	30741	32500
4861	30747	32493
4862	30753	32486
4863	30759	32479
4864	30765	32472
4865	30771	32466
4866	30776	32459
4867	30782	32452
4868	30788	32445
4869	30794	32438
4870	30799	32431
4871	30805	32424
4872	30811	32417
4873	30817	32411
4874	30823	32404
4875	30829	32397
4876	30834	32389
4877	30839	32382
4878	30845	32375
4879	30850	32367
4880	30855	32360
4881	30860	32352
4882	30866	32345
4883	30871	32337
4884	30876	32330
4885	30881	32323
4886	30887	32315
4887	30892	32308
4888	30897	32300
4889	30902	32292
4890	30907	32285
4891	30913	32277
4892	30918	32270
4893	30923	32263
4894	30929	32255
4895	30934	32249
4896	30940	32241
4897	30945	32234
4898	30951	32227
4899	30956	32220
4900	30962	32213
4901	30968	32206
4902	30973	32198
4903	30978	32191
4904	30984	32184
4905	30989	32177
4906	30995	32170
4907	31001	32163
4908	31006	32156
4909	31012	32149
4910	31018	32142
4911	31024	32136
4912	31030	32129
4913	31035	32122
4914	31041	32115
4915	31048	32109
4916	31054	32102
4917	31060	32096
4918	31066	32089
4919	31071	32082
4920	31077	32075
4921	31083	32068
4922	31089	32061
4923	31094	32054
4924	31100	32048
4925	31106	32041
4926	31112	32034
4927	31118	32027
4928	31123	32020
4929	31129	32013
4930	31135	32006
4931	31141	31999
4932	31147	31993
4933	31152	31986
4934	31158	31979
4935	31164	31972
4936	31170	31966
4937	31176	31959
4938	31182	31952
4939	31188	31945
4940	31194	31938
4941	31199	31932
4942	31205	31925
4943	31211	31918
4944	31217	31911
4945	31223	31905
4946	31229	31898
4947	31235	31891
4948	31241	31885
4949	31247	31878
4950	31253	31871
4951	31259	31865
4952	31264	31858
4953	31270	31851
4954	31276	31844
4955	31282	31837
4956	31288	31831
4957	31293	31824
4958	31300	31817
4959	31305	31810
4960	31311	31804
4961	31317	31797
4962	31323	31790
4963	31329	31783
4964	31335	31777
4965	31341	31770
4966	31347	31763
4967	31354	31758
4968	31360	31751
4969	31366	31745
4970	31372	31738
4971	31378	31731
4972	31383	31724
4973	31389	31718
4974	31395	31711
4975	31401	31704
4976	31407	31698
4977	31413	31691
4978	31419	31684
4979	31425	31677
4980	31431	31671
4981	31436	31664
4982	31442	31657
4983	31448	31650
4984	31454	31643
4985	31460	31637
4986	31466	31630
4987	31472	31623
4988	31478	31616
4989	31483	31610
4990	31489	31603
4991	31495	31596
4992	31501	31589
4993	31507	31583
4994	31513	31576
4995	31518	31569
4996	31524	31562
4997	31530	31555
4998	31536	31548
4999	31541	31541
5000	31547	31535
5001	31553	31528
5002	31559	31521
5003	31565	31514
5004	31570	31507
5005	31803	31727
5006	31811	31722
5007	31817	31716
5008	31823	31709
5009	31829	31702
5010	31836	31696
5011	31842	31689
5012	31848	31683
5013	31854	31676
5014	31860	31670
5015	31866	31663
5016	31872	31656
5017	31878	31649
5018	31884	31642
5019	31889	31635
5020	31894	31627
5021	31900	31620
5022	31905	31613
5023	31911	31606
5024	31916	31599
5025	31922	31592
5026	31927	31584
5027	31932	31577
5028	31938	31569
5029	31943	31562
5030	31949	31555
5031	31954	31548
5032	31960	31541
5033	31965	31534
5034	31971	31526
5035	31977	31519
5036	31982	31512
5037	31987	31505
5038	31993	31498
5039	31998	31490
5040	32004	31483
5041	32010	31476
5042	32015	31469
5043	32020	31462
5044	32026	31455
5045	32032	31448
5046	32037	31440
5047	32042	31433
5048	32048	31426
5049	32054	31419
5050	32059	31411
5051	32064	31404
5052	32070	31397
5053	32075	31390
5054	32081	31383
5055	32086	31375
5056	32092	31368
5057	32097	31361
5058	32103	31354
5059	32108	31347
5060	32114	31340
5061	32120	31333
5062	32125	31325
5063	32130	31318
5064	32136	31311
5065	32141	31304
5066	32147	31297
5067	32152	31289
5068	32158	31282
5069	32163	31275
5070	32169	31268
5071	32175	31261
5072	32180	31254
5073	32185	31247
5074	32191	31239
5075	32196	31232
5076	32201	31225
5077	32207	31217
5078	32212	31210
5079	32217	31202
5080	32223	31196
5081	32229	31189
5082	32234	31181
5083	32239	31174
5084	32245	31167
5085	32250	31160
5086	32256	31153
5087	32262	31146
5088	32268	31139
5089	32277	31135
5090	32283	31129
5091	32290	31123
5092	32296	31116
5093	32301	31109
5094	32307	31102
5095	32313	31095
5096	32319	31089
5097	32325	31082
5098	32330	31075
5099	32336	31068
5100	32342	31061
5101	32348	31055
5102	32354	31048
5103	32360	31041
5104	32366	31034
5105	32372	31027
5106	32377	31021
5107	32383	31014
5108	32389	31007
5109	32395	31000
5110	32400	30993
5111	32406	30986
5112	32412	30979
5113	32418	30973
5114	32424	30966
5115	32430	30959
5116	32435	30952
5117	32441	30945
5118	32447	30938
5119	32453	30931
5120	32458	30924
5121	32464	30918
5122	32470	30911
5123	32476	30904
5124	32482	30897
5125	32488	30890
5126	32493	30884
5127	32499	30877
5128	32505	30870
5129	32511	30863
5130	32517	30856
5131	32523	30850
5132	32528	30843
5133	32534	30836
5134	32540	30829
5135	32546	30823
5136	32552	30816
5137	32558	30809
5138	32564	30802
5139	32569	30795
5140	32575	30788
5141	32581	30781
5142	32587	30775
5143	32593	30768
5144	32599	30761
5145	32605	30755
5146	32610	30748
5147	32616	30741
5148	32622	30734
5149	32628	30727
5150	32633	30720
5151	32639	30713
5152	32645	30707
5153	32651	30700
5154	32657	30693
5155	32663	30686
5156	32668	30679
5157	32674	30672
5158	32680	30666
5159	32686	30659
5160	32692	30652
5161	32698	30645
5162	32703	30638
5163	32709	30632
5164	32715	30625
5165	32721	30618
5166	32727	30611
5167	32733	30605
5168	32739	30598
5169	32745	30591
5170	32750	30584
5171	32756	30577
5172	32762	30571
5173	32768	30564
5174	32774	30557
5175	32779	30550
5176	32899	30649
5177	32906	30644
5178	32912	30637
5179	32917	30630
5180	32923	30623
5181	32928	30615
5182	32934	30608
5183	32940	30601
5184	32946	30595
5185	32952	30588
5186	32958	30582
5187	32964	30575
5188	32970	30568
5189	32976	30561
5190	32982	30554
5191	32987	30547
5192	32993	30541
5193	32999	30534
5194	33005	30527
5195	33011	30520
5196	33017	30514
5197	33022	30507
5198	33028	30499
5199	33034	30493
5200	33039	30486
5201	33045	30479
5202	33051	30472
5203	33057	30466
5204	33063	30459
5205	33069	30452
5206	33075	30445
5207	33081	30438
5208	33087	30432
5209	33093	30425
5210	33099	30418
5211	33105	30411
5212	33110	30404
5213	33116	30398
5214	33122	30391
5215	33128	30384
5216	33134	30377
5217	33140	30371
5218	33146	30364
5219	33152	30357
5220	33157	30350
5221	33163	30343
5222	33169	30336
5223	33175	30330
5224	33180	30323
5225	33186	30316
5226	33192	30309
5227	33198	30303
5228	33204	30296
5229	33210	30289
5230	33216	30282
5231	33221	30275
5232	33227	30268
5233	33233	30261
5234	33239	30254
5235	33244	30247
5236	33249	30240
5237	33254	30232
5238	33260	30225
5239	33265	30218
5240	33270	30211
5241	33276	30203
5242	33281	30196
5243	33287	30189
5244	33293	30182
5245	33298	30175
5246	33303	30168
5247	33309	30161
5248	33314	30154
5249	33320	30146
5250	33325	30139
5251	33331	30132
5252	33336	30125
5253	33342	30118
5254	33347	30111
5255	33353	30104
5256	33359	30097
5257	33365	30091
5258	33370	30083
5259	33376	30076
5260	33381	30069
5261	33387	30062
5262	33392	30054
5263	33398	30048
5264	33403	30040
5265	33409	30033
5266	33414	30027
5267	33420	30019
5268	33425	30012
5269	33430	30005
5270	33436	29998
5271	33441	29991
5272	33447	29984
5273	33453	29977
5274	33458	29969
5275	33463	29962
5276	33469	29955
5277	33474	29948
5278	33479	29941
5279	33485	29934
5280	33491	29927
5281	33496	29920
5282	33502	29913
5283	33507	29906
5284	33513	29898
5285	33518	29891
5286	33524	29884
5287	33530	29877
5288	33535	29870
5289	33540	29863
5290	33546	29856
5291	33551	29849
5292	33557	29841
5293	33562	29835
5294	33568	29827
5295	33573	29820
5296	33579	29813
5297	33584	29806
5298	33590	29799
5299	33595	29792
5300	33601	29785
5301	33607	29778
5302	33612	29771
5303	33618	29764
5304	33623	29757
5305	33629	29750
5306	33634	29743
5307	33639	29736
5308	33645	29729
5309	33651	29721
5310	33656	29714
5311	33662	29707
5312	33667	29700
5313	33673	29693
5314	33678	29686
5315	33684	29679
5316	33689	29672
5317	33695	29665
5318	33700	29658
5319	33706	29651
5320	33711	29644
5321	33716	29636
5322	33722	29629
5323	33728	29623
5324	33734	29616
5325	33739	29609
5326	33745	29602
5327	33750	29595
5328	33756	29588
5329	33761	29580
5330	33767	29573
5331	33772	29566
5332	33777	29559
5333	33783	29552
5334	33788	29545
5335	33794	29538
5336	33799	29531
5337	33805	29524
5338	33810	29517
5339	33816	29510
5340	33821	29503
5341	33827	29496
5342	33832	29488
5343	33838	29481
5344	33843	29474
5345	33848	29467
5346	33854	29460
5347	33859	29453
5348	33865	29446
5349	33870	29438
5350	33875	29431
5351	33881	29424
5352	33886	29417
5353	33892	29410
5354	34012	29502
5355	34018	29495
5356	34023	29489
5357	34029	29482
5358	34034	29474
5359	34040	29468
5360	34046	29461
5361	34052	29454
5362	34058	29448
5363	34064	29441
5364	34070	29434
5365	34075	29427
5366	34081	29420
5367	34087	29413
5368	34092	29406
5369	34097	29399
5370	34103	29391
5371	34108	29384
5372	34113	29377
5373	34119	29370
5374	34125	29363
5375	34130	29356
5376	34136	29349
5377	34141	29342
5378	34147	29335
5379	34152	29328
5380	34158	29321
5381	34163	29314
5382	34169	29306
5383	34174	29299
5384	34180	29292
5385	34185	29285
5386	34190	29278
5387	34196	29271
5388	34201	29264
5389	34207	29256
5390	34212	29249
5391	34218	29242
5392	34223	29235
5393	34228	29228
5394	34234	29221
5395	34239	29214
5396	34245	29207
5397	34250	29200
5398	34256	29193
5399	34261	29186
5400	34267	29178
5401	34272	29171
5402	34277	29164
5403	34283	29157
5404	34289	29150
5405	34295	29143
5406	34300	29136
5407	34305	29129
5408	34311	29122
5409	34318	29116
5410	34324	29110
5411	34330	29103
5412	34336	29096
5413	34342	29090
5414	34347	29083
5415	34353	29076
5416	34359	29069
5417	34365	29062
5418	34371	29056
5419	34377	29049
5420	34383	29042
5421	34388	29035
5422	34394	29028
5423	34400	29022
5424	34405	29015
5425	34411	29008
5426	34417	29001
5427	34423	28994
5428	34428	28987
5429	34434	28980
5430	34440	28974
5431	34446	28967
5432	34452	28960
5433	34457	28953
5434	34463	28946
5435	34469	28940
5436	34475	28933
5437	34481	28926
5438	34487	28920
5439	34493	28913
5440	34498	28906
5441	34504	28899
5442	34510	28892
5443	34515	28885
5444	34521	28879
5445	34527	28871
5446	34532	28864
5447	34538	28858
5448	34544	28851
5449	34550	28844
5450	34555	28837
5451	34561	28830
5452	34567	28823
5453	34572	28817
5454	34578	28810
5455	34584	28803
5456	34590	28796
5457	34596	28790
5458	34601	28783
5459	34607	28776
5460	34613	28769
5461	34618	28762
5462	34624	28755
5463	34630	28749
5464	34636	28742
5465	34642	28735
5466	34647	28728
5467	34653	28721
5468	34659	28714
5469	34665	28708
5470	34670	28701
5471	34676	28694
5472	34682	28687
5473	34688	28680
5474	34693	28673
5475	34699	28666
5476	34705	28660
5477	34710	28652
5478	34716	28646
5479	34721	28639
5480	34727	28632
5481	34733	28625
5482	34739	28618
5483	34744	28611
5484	34750	28605
5485	34756	28598
5486	34761	28591
5487	34767	28584
5488	34773	28577
5489	34779	28571
5490	34785	28564
5491	34791	28557
5492	34797	28550
5493	34803	28544
5494	34809	28537
5495	34814	28531
5496	34820	28524
5497	34826	28517
5498	34832	28510
5499	34838	28503
5500	34843	28497
5501	34849	28490
5502	34855	28483
5503	34861	28476
5504	34866	28469
5505	34872	28462
5506	34878	28456
5507	34884	28449
5508	34889	28442
5509	34895	28435
5510	34900	28428
5511	34906	28421
5512	34912	28414
5513	34917	28408
5514	34923	28401
5515	34929	28394
5516	34934	28387
5517	34940	28380
5518	34946	28373
5519	34952	28366
5520	34957	28360
5521	34963	28353
5522	34969	28346
5523	34974	28339
5524	34980	28333
5525	34986	28326
5526	35100	28406
5527	35126	28416
5528	35133	28410
5529	35139	28403
5530	35145	28397
5531	35151	28390
5532	35156	28383
5533	35162	28376
5534	35169	28370
5535	35175	28363
5536	35180	28356
5537	35186	28349
5538	35191	28342
5539	35197	28335
5540	35202	28328
5541	35208	28321
5542	35213	28314
5543	35219	28307
5544	35224	28300
5545	35230	28293
5546	35235	28286
5547	35241	28279
5548	35246	28272
5549	35251	28265
5550	35257	28258
5551	35263	28251
5552	35268	28243
5553	35273	28236
5554	35279	28229
5555	35284	28222
5556	35289	28215
5557	35295	28208
5558	35300	28201
5559	35306	28194
5560	35311	28186
5561	35316	28179
5562	35322	28172
5563	35327	28165
5564	35332	28158
5565	35338	28151
5566	35343	28143
5567	35349	28137
5568	35354	28130
5569	35359	28122
5570	35365	28115
5571	35370	28108
5572	35376	28101
5573	35381	28094
5574	35387	28087
5575	35392	28080
5576	35398	28073
5577	35403	28066
5578	35408	28059
5579	35413	28051
5580	35419	28044
5581	35424	28037
5582	35429	28030
5583	35435	28023
5584	35440	28016
5585	35445	28008
5586	35450	28001
5587	35456	27994
5588	35461	27987
5589	35466	27980
5590	35472	27972
5591	35477	27966
5592	35483	27959
5593	35488	27951
5594	35494	27944
5595	35499	27937
5596	35504	27930
5597	35510	27923
5598	35515	27916
5599	35521	27909
5600	35526	27902
5601	35531	27895
5602	35536	27887
5603	35541	27880
5604	35547	27873
5605	35552	27866
5606	35558	27859
5607	35563	27852
5608	35569	27845
5609	35574	27838
5610	35580	27831
5611	35586	27824
5612	35592	27817
5613	35597	27811
5614	35602	27803
5615	35608	27796
5616	35614	27790
5617	35619	27782
5618	35624	27775
5619	35630	27768
5620	35635	27761
5621	35641	27754
5622	35646	27747
5623	35651	27740
5624	35657	27733
5625	35662	27726
5626	35668	27719
5627	35673	27712
5628	35678	27705
5629	35684	27698
5630	35689	27690
5631	35694	27683
5632	35700	27676
5633	35705	27669
5634	35711	27662
5635	35716	27655
5636	35721	27648
5637	35727	27641
5638	35732	27634
5639	35738	27627
5640	35743	27619
5641	35748	27612
5642	35753	27605
5643	35758	27598
5644	35764	27591
5645	35769	27584
5646	35775	27577
5647	35780	27570
5648	35786	27563
5649	35792	27556
5650	35797	27549
5651	35802	27542
5652	35808	27535
5653	35813	27528
5654	35819	27521
5655	35824	27514
5656	35829	27507
5657	35835	27500
5658	35840	27493
5659	35845	27486
5660	35851	27479
5661	35856	27472
5662	35862	27465
5663	35867	27458
5664	35873	27450
5665	35878	27443
5666	35883	27436
5667	35889	27429
5668	35894	27422
5669	35899	27415
5670	35905	27408
5671	35910	27401
5672	35916	27394
5673	35921	27387
5674	35927	27380
5675	35932	27373
5676	35937	27366
5677	35943	27359
5678	35948	27352
5679	35954	27345
5680	35959	27338
5681	35964	27331
5682	35970	27324
5683	35976	27317
5684	35981	27310
5685	35986	27303
5686	35992	27296
5687	35997	27289
5688	36002	27282
5689	36008	27275
5690	36013	27268
5691	36018	27260
5692	36024	27254
5693	36029	27247
5694	36035	27240
5695	36040	27232
5696	36045	27225
5697	36051	27218
5698	36056	27211
5699	36062	27204
5700	36067	27197
5701	36072	27190
5702	36078	27183
5703	36084	27176
5704	36089	27169
5705	36094	27162
5706	36100	27155
5707	36105	27149
5708	36410	27367
5709	36427	27368
5710	36439	27366
5711	36449	27362
5712	36459	27359
5713	36469	27355
5714	36479	27351
5715	36488	27347
5716	36496	27341
5717	36502	27335
5718	36508	27328
5719	36514	27321
5720	36520	27315
5721	36526	27309
5722	36532	27302
5723	36538	27295
5724	36544	27288
5725	36550	27282
5726	36556	27275
5727	36562	27268
5728	36567	27261
5729	36573	27254
5730	36579	27247
5731	36585	27240
5732	36590	27234
5733	36596	27227
5734	36602	27220
5735	36608	27213
5736	36614	27207
5737	36620	27200
5738	36625	27193
5739	36631	27186
5740	36637	27179
5741	36643	27172
5742	36648	27165
5743	36654	27159
5744	36660	27152
5745	36666	27145
5746	36672	27139
5747	36678	27132
5748	36684	27125
5749	36690	27118
5750	36696	27112
5751	36701	27105
5752	36707	27098
5753	36713	27091
5754	36719	27084
5755	36725	27078
5756	36731	27071
5757	36737	27064
5758	36742	27057
5759	36748	27051
5760	36754	27044
5761	36760	27037
5762	36765	27030
5763	36771	27023
5764	36777	27016
5765	36783	27009
5766	36789	27003
5767	36794	26996
5768	36800	26989
5769	36806	26983
5770	36812	26976
5771	36818	26969
5772	36824	26962
5773	36829	26955
5774	36835	26949
5775	36841	26942
5776	36847	26935
5777	36853	26928
5778	36859	26921
5779	36864	26915
5780	36870	26908
5781	36876	26901
5782	36882	26894
5783	36888	26887
5784	36893	26881
5785	36899	26874
5786	36905	26867
5787	36910	26860
5788	36916	26853
5789	36922	26847
5790	36928	26840
5791	36934	26833
5792	36940	26827
5793	36946	26820
5794	36952	26813
5795	36958	26806
5796	36964	26800
5797	36970	26793
5798	36975	26786
5799	36981	26779
5800	36987	26773
5801	36993	26766
5802	36998	26759
5803	37004	26752
5804	37010	26745
5805	37016	26738
5806	37022	26732
5807	37027	26725
5808	37033	26718
5809	37039	26711
5810	37044	26704
5811	37050	26697
5812	37056	26690
5813	37062	26684
5814	37067	26677
5815	37073	26670
5816	37079	26663
5817	37085	26656
5818	37090	26650
5819	37096	26643
5820	37102	26636
5821	37108	26629
5822	37114	26622
5823	37119	26616
5824	37125	26609
5825	37131	26602
5826	37137	26595
5827	37143	26589
5828	37148	26582
5829	37154	26575
5830	37160	26568
5831	37166	26561
5832	37171	26554
5833	37177	26548
5834	37183	26541
5835	37189	26534
5836	37195	26527
5837	37200	26521
5838	37206	26514
5839	37212	26507
5840	37218	26501
5841	37224	26494
5842	37230	26487
5843	37236	26480
5844	37242	26474
5845	37247	26467
5846	37253	26460
5847	37259	26453
5848	37265	26447
5849	37271	26440
5850	37276	26433
5851	37282	26426
5852	37288	26420
5853	37294	26413
5854	37300	26406
5855	37306	26399
5856	37311	26392
5857	37317	26386
5858	37323	26379
5859	37329	26372
5860	37335	26365
5861	37340	26358
5862	37346	26352
5863	37352	26345
5864	37358	26338
5865	37364	26332
5866	37369	26325
5867	37375	26318
5868	37381	26311
5869	37387	26304
5870	37393	26298
5871	37398	26291
5872	37404	26284
5873	37517	26352
5874	37548	26363
5875	37554	26356
5876	37559	26349
5877	37565	26343
5878	37571	26336
5879	37576	26329
5880	37581	26321
5881	37587	26315
5882	37593	26308
5883	37599	26301
5884	37604	26294
5885	37610	26287
5886	37615	26280
5887	37620	26272
5888	37625	26265
5889	37631	26258
5890	37636	26251
5891	37641	26244
5892	37646	26237
5893	37652	26230
5894	37657	26222
5895	37662	26215
5896	37668	26208
5897	37674	26202
5898	37680	26195
5899	37685	26188
5900	37691	26181
5901	37696	26174
5902	37701	26166
5903	37706	26159
5904	37712	26152
5905	37718	26145
5906	37723	26138
5907	37728	26131
5908	37734	26124
5909	37739	26117
5910	37745	26110
5911	37750	26103
5912	37756	26096
5913	37761	26089
5914	37766	26082
5915	37772	26075
5916	37777	26068
5917	37782	26061
5918	37788	26054
5919	37793	26046
5920	37798	26039
5921	37803	26032
5922	37809	26025
5923	37814	26018
5924	37819	26011
5925	37825	26003
5926	37830	25996
5927	37835	25989
5928	37841	25982
5929	37846	25975
5930	37851	25968
5931	37857	25961
5932	37862	25954
5933	37867	25947
5934	37873	25940
5935	37878	25933
5936	37884	25926
5937	37889	25918
5938	37894	25911
5939	37899	25904
5940	37905	25897
5941	37910	25890
5942	37916	25883
5943	37921	25876
5944	37926	25869
5945	37932	25862
5946	37937	25855
5947	37943	25848
5948	37948	25841
5949	37953	25833
5950	37958	25826
5951	37964	25819
5952	37969	25812
5953	37975	25805
5954	37980	25798
5955	37985	25791
5956	37991	25784
5957	37997	25777
5958	38002	25771
5959	38008	25764
5960	38014	25757
5961	38020	25750
5962	38025	25743
5963	38030	25736
5964	38036	25729
5965	38041	25722
5966	38046	25715
5967	38052	25708
5968	38057	25701
5969	38062	25693
5970	38068	25686
5971	38073	25679
5972	38078	25672
5973	38083	25665
5974	38089	25658
5975	38094	25651
5976	38099	25644
5977	38104	25636
5978	38110	25629
5979	38115	25622
5980	38120	25615
5981	38126	25608
5982	38131	25601
5983	38137	25594
5984	38142	25587
5985	38148	25580
5986	38153	25573
5987	38159	25567
5988	38164	25560
5989	38170	25553
5990	38176	25546
5991	38181	25539
5992	38186	25532
5993	38192	25525
5994	38198	25518
5995	38203	25511
5996	38209	25504
5997	38214	25497
5998	38219	25490
5999	38225	25483
6000	38230	25476
6001	38236	25469
6002	38241	25462
6003	38247	25455
6004	38252	25448
6005	38257	25441
6006	38263	25434
6007	38268	25427
6008	38274	25420
6009	38280	25413
6010	38285	25406
6011	38290	25399
6012	38296	25392
6013	38301	25386
6014	38307	25379
6015	38312	25372
6016	38318	25365
6017	38323	25358
6018	38329	25351
6019	38334	25344
6020	38340	25337
6021	38346	25330
6022	38351	25323
6023	38356	25316
6024	38362	25309
6025	38368	25302
6026	38373	25295
6027	38379	25288
6028	38384	25281
6029	38389	25274
6030	38395	25267
6031	38400	25260
6032	38405	25253
6033	38411	25246
6034	38416	25239
6035	38421	25232
6036	38426	25225
6037	38431	25218
6038	38437	25211
6039	38442	25204
6040	38448	25197
6041	38453	25190
6042	38458	25183
6043	38464	25176
6044	38469	25169
6045	38474	25161
6046	38480	25154
6047	38485	25148
6048	38490	25140
6049	38496	25134
6050	38501	25127
6051	38507	25120
6052	38512	25113
6053	38518	25106
6054	38523	25099
6055	38574	25121
6056	38675	25177
6057	38681	25170
6058	38686	25163
6059	38692	25156
6060	38698	25149
6061	38703	25142
6062	38709	25136
6063	38715	25129
6064	38721	25122
6065	38727	25116
6066	38733	25109
6067	38739	25102
6068	38744	25095
6069	38750	25088
6070	38756	25081
6071	38761	25074
6072	38766	25067
6073	38772	25060
6074	38778	25054
6075	38783	25047
6076	38789	25040
6077	38794	25033
6078	38799	25026
6079	38805	25019
6080	38810	25012
6081	38816	25005
6082	38821	24998
6083	38827	24991
6084	38832	24984
6085	38837	24977
6086	38843	24970
6087	38848	24963
6088	38854	24956
6089	38859	24949
6090	38865	24942
6091	38870	24935
6092	38875	24928
6093	38881	24921
6094	38886	24914
6095	38892	24907
6096	38897	24900
6097	38903	24893
6098	38908	24886
6099	38914	24879
6100	38919	24872
6101	38925	24865
6102	38930	24858
6103	38935	24851
6104	38941	24844
6105	38947	24837
6106	38952	24830
6107	38958	24824
6108	38963	24817
6109	38969	24810
6110	38974	24803
6111	38980	24796
6112	38985	24789
6113	38991	24782
6114	38997	24776
6115	39002	24768
6116	39008	24762
6117	39014	24755
6118	39020	24748
6119	39026	24742
6120	39032	24735
6121	39038	24728
6122	39043	24722
6123	39049	24715
6124	39055	24708
6125	39061	24701
6126	39067	24695
6127	39073	24688
6128	39079	24682
6129	39085	24675
6130	39090	24668
6131	39096	24661
6132	39102	24655
6133	39108	24648
6134	39114	24641
6135	39120	24635
6136	39126	24628
6137	39132	24622
6138	39138	24615
6139	39144	24608
6140	39150	24602
6141	39156	24595
6142	39162	24588
6143	39168	24582
6144	39174	24575
6145	39180	24568
6146	39185	24562
6147	39191	24555
6148	39197	24548
6149	39203	24541
6150	39209	24535
6151	39214	24528
6152	39220	24521
6153	39226	24515
6154	39232	24508
6155	39238	24501
6156	39244	24494
6157	39250	24488
6158	39256	24481
6159	39262	24475
6160	39267	24468
6161	39273	24461
6162	39279	24454
6163	39285	24448
6164	39291	24441
6165	39296	24434
6166	39302	24427
6167	39308	24421
6168	39314	24414
6169	39320	24407
6170	39325	24401
6171	39331	24394
6172	39337	24387
6173	39343	24380
6174	39348	24374
6175	39354	24367
6176	39360	24360
6177	39366	24353
6178	39372	24347
6179	39378	24340
6180	39384	24334
6181	39390	24327
6182	39396	24320
6183	39401	24314
6184	39407	24307
6185	39413	24300
6186	39419	24293
6187	39425	24287
6188	39431	24280
6189	39436	24273
6190	39442	24267
6191	39448	24260
6192	39454	24253
6193	39460	24246
6194	39465	24240
6195	39471	24233
6196	39477	24226
6197	39483	24219
6198	39488	24213
6199	39494	24206
6200	39500	24199
6201	39506	24192
6202	39511	24186
6203	39517	24179
6204	39523	24173
6205	39529	24166
6206	39535	24159
6207	39541	24152
6208	39547	24146
6209	39552	24139
6210	39558	24132
6211	39564	24126
6212	39570	24119
6213	39577	24113
6214	39583	24106
6215	39589	24100
6216	39595	24093
6217	39601	24087
6218	39607	24080
6219	39613	24073
6220	39619	24067
6221	39625	24060
6222	39631	24053
6223	39637	24047
6224	39643	24040
6225	39648	24033
6226	39654	24027
6227	39660	24020
6228	39797	24093
6229	39803	24086
6230	39808	24079
6231	39814	24072
6232	39820	24066
6233	39825	24059
6234	39831	24052
6235	39837	24045
6236	39843	24038
6237	39849	24032
6238	39854	24025
6239	39864	24020
6240	39870	24014
6241	39877	24008
6242	39883	24001
6243	39888	23994
6244	39894	23987
6245	39900	23981
6246	39906	23974
6247	39911	23967
6248	39917	23960
6249	39923	23954
6250	39929	23947
6251	39935	23940
6252	39940	23933
6253	39946	23927
6254	39952	23920
6255	39957	23913
6256	39963	23906
6257	39970	23900
6258	39975	23893
6259	39981	23886
6260	39987	23879
6261	39993	23873
6262	39998	23866
6263	40005	23860
6264	40010	23853
6265	40016	23846
6266	40022	23839
6267	40028	23833
6268	40034	23826
6269	40040	23819
6270	40045	23812
6271	40051	23806
6272	40057	23799
6273	40063	23792
6274	40069	23786
6275	40074	23779
6276	40080	23772
6277	40086	23765
6278	40092	23759
6279	40097	23752
6280	40103	23745
6281	40109	23738
6282	40115	23732
6283	40121	23725
6284	40127	23718
6285	40133	23712
6286	40138	23705
6287	40144	23698
6288	40149	23691
6289	40155	23684
6290	40161	23678
6291	40167	23671
6292	40173	23664
6293	40178	23657
6294	40184	23651
6295	40190	23644
6296	40195	23637
6297	40200	23630
6298	40206	23623
6299	40211	23616
6300	40216	23609
6301	40221	23602
6302	40227	23595
6303	40232	23588
6304	40237	23581
6305	40243	23574
6306	40248	23567
6307	40254	23560
6308	40259	23553
6309	40265	23546
6310	40271	23539
6311	40276	23533
6312	40282	23526
6313	40288	23519
6314	40293	23512
6315	40298	23505
6316	40304	23498
6317	40310	23491
6318	40315	23485
6319	40320	23477
6320	40326	23470
6321	40331	23464
6322	40348	23463
6323	40364	23463
6324	40380	23462
6325	40397	23461
6326	40413	23461
6327	40430	23460
6328	40446	23460
6329	40462	23459
6330	40479	23458
6331	40495	23457
6332	40511	23457
6333	40527	23456
6334	40544	23456
6335	40561	23456
6336	40578	23455
6337	40594	23455
6338	40610	23453
